county,month,administered_date,fully_vaccinated,partially_vaccinated
Los Angeles,September,2021-09-15,10473,6643
Los Angeles,September,2021-09-16,10445,7191
Los Angeles,September,2021-09-17,12294,7582
Los Angeles,September,2021-09-18,8248,5314
Los Angeles,September,2021-09-19,4118,2920
Los Angeles,September,2021-09-20,10133,6686
Los Angeles,September,2021-09-21,8959,6183
Los Angeles,September,2021-09-22,8478,6061
Los Angeles,September,2021-09-23,7825,6042
Los Angeles,September,2021-09-24,10531,7755
Los Angeles,September,2021-09-25,6366,4914
Los Angeles,September,2021-09-26,2936,1901
Los Angeles,September,2021-09-27,5604,6430
Los Angeles,September,2021-09-28,7862,7545
Los Angeles,September,2021-09-29,8212,6994
Los Angeles,September,2021-09-30,8605,7292
Los Angeles,October,2021-10-01,9647,7989
Los Angeles,October,2021-10-02,5694,5209
Los Angeles,October,2021-10-03,2967,2744
Los Angeles,October,2021-10-04,6538,6579
Los Angeles,October,2021-10-05,6400,6122
Los Angeles,October,2021-10-06,6551,6082
Los Angeles,October,2021-10-07,6739,6822
Los Angeles,October,2021-10-08,8502,9306
Los Angeles,October,2021-10-09,3675,3845
Los Angeles,October,2021-10-10,1477,1278
Los Angeles,October,2021-10-11,3327,3206
Madera,September,2020-09-14,0,0
Madera,October,2020-10-05,0,0
Madera,October,2020-10-19,1,0
Madera,November,2020-11-20,0,1
Madera,December,2020-12-03,0,1
Madera,December,2020-12-07,0,1
Madera,December,2020-12-15,0,1
Madera,December,2020-12-16,0,21
Madera,December,2020-12-17,0,12
Madera,December,2020-12-18,0,61
Madera,December,2020-12-19,0,6
Madera,December,2020-12-20,0,12
Madera,December,2020-12-21,0,55
Madera,December,2020-12-22,0,95
Madera,December,2020-12-23,0,63
Madera,December,2020-12-24,1,45
Madera,December,2020-12-26,0,26
Madera,December,2020-12-27,0,28
Madera,December,2020-12-28,0,111
Madera,December,2020-12-29,0,172
Madera,December,2020-12-30,2,230
Madera,December,2020-12-31,1,208
Madera,January,2021-01-01,0,3
Madera,January,2021-01-02,0,88
Madera,January,2021-01-03,0,4
Madera,January,2021-01-04,3,129
Madera,January,2021-01-05,6,270
Madera,January,2021-01-06,19,166
Madera,January,2021-01-07,20,376
Madera,January,2021-01-08,55,370
Madera,January,2021-01-09,8,27
Madera,January,2021-01-10,12,6
Madera,January,2021-01-11,42,195
Madera,January,2021-01-12,102,288
Madera,January,2021-01-13,50,132
Madera,January,2021-01-14,34,515
Madera,January,2021-01-15,23,577
Madera,January,2021-01-16,28,354
Madera,January,2021-01-17,6,326
Madera,January,2021-01-18,19,62
Madera,January,2021-01-19,25,536
Madera,January,2021-01-20,96,254
Madera,January,2021-01-21,63,236
Madera,January,2021-01-22,22,243
Madera,January,2021-01-23,34,85
Madera,January,2021-01-24,20,76
Madera,January,2021-01-25,124,151
Madera,January,2021-01-26,196,307
Madera,January,2021-01-27,151,610
Madera,January,2021-01-28,147,453
Madera,January,2021-01-29,59,419
Madera,January,2021-01-30,53,442
Madera,January,2021-01-31,1,7
Madera,February,2021-02-01,135,211
Madera,February,2021-02-02,99,158
Madera,February,2021-02-03,119,477
Madera,February,2021-02-04,281,121
Madera,February,2021-02-05,602,373
Madera,February,2021-02-06,40,341
Madera,February,2021-02-07,7,29
Madera,February,2021-02-08,120,279
Madera,February,2021-02-09,282,206
Madera,February,2021-02-10,156,287
Madera,February,2021-02-11,535,398
Madera,February,2021-02-12,524,316
Madera,February,2021-02-13,358,124
Madera,February,2021-02-14,296,105
Madera,February,2021-02-15,90,158
Madera,February,2021-02-16,554,231
Madera,February,2021-02-17,282,347
Madera,February,2021-02-18,190,1114
Madera,February,2021-02-19,152,711
Madera,February,2021-02-20,75,1000
Madera,February,2021-02-21,6,994
Madera,February,2021-02-22,65,903
Madera,February,2021-02-23,262,545
Madera,February,2021-02-24,550,391
Madera,February,2021-02-25,462,611
Madera,February,2021-02-26,402,710
Madera,February,2021-02-27,473,385
Madera,February,2021-02-28,5,189
Madera,March,2021-03-01,187,201
Madera,March,2021-03-02,120,661
Madera,March,2021-03-03,418,962
Madera,March,2021-03-04,270,958
Madera,March,2021-03-05,293,1103
Madera,March,2021-03-06,336,507
Madera,March,2021-03-07,58,114
Madera,March,2021-03-08,318,310
Madera,March,2021-03-09,226,419
Madera,March,2021-03-10,436,768
Madera,March,2021-03-11,922,779
Madera,March,2021-03-12,794,796
Madera,March,2021-03-13,1085,808
Madera,March,2021-03-14,312,281
Madera,March,2021-03-15,237,521
Madera,March,2021-03-16,194,760
Madera,March,2021-03-17,559,923
Madera,March,2021-03-18,985,989
Madera,March,2021-03-19,564,1042
Madera,March,2021-03-20,593,592
Madera,March,2021-03-21,757,370
Madera,March,2021-03-22,716,657
Madera,March,2021-03-23,751,677
Madera,March,2021-03-24,349,632
Madera,March,2021-03-25,545,656
Madera,March,2021-03-26,808,725
Madera,March,2021-03-27,531,419
Madera,March,2021-03-28,237,209
Madera,March,2021-03-29,201,504
Madera,March,2021-03-30,616,462
Madera,March,2021-03-31,988,419
Madera,April,2021-04-01,924,493
Madera,April,2021-04-02,1137,474
Madera,April,2021-04-03,574,398
Madera,April,2021-04-04,106,81
Madera,April,2021-04-05,411,348
Madera,April,2021-04-06,1193,530
Madera,April,2021-04-07,821,420
Madera,April,2021-04-08,1210,554
Madera,April,2021-04-09,704,966
Madera,April,2021-04-10,273,720
Madera,April,2021-04-11,542,289
Madera,April,2021-04-12,516,314
Madera,April,2021-04-13,528,732
Madera,April,2021-04-14,842,579
Madera,April,2021-04-15,759,419
Madera,April,2021-04-16,999,372
Madera,April,2021-04-17,536,775
Madera,April,2021-04-18,167,91
Madera,April,2021-04-19,542,273
Madera,April,2021-04-20,680,227
Madera,April,2021-04-21,603,307
Madera,April,2021-04-22,733,392
Madera,April,2021-04-23,657,348
Madera,April,2021-04-24,474,260
Madera,April,2021-04-25,150,121
Madera,April,2021-04-26,440,135
Madera,April,2021-04-27,324,317
Madera,April,2021-04-28,282,251
Madera,April,2021-04-29,321,266
Madera,April,2021-04-30,691,294
Madera,May,2021-05-01,602,395
Madera,May,2021-05-02,268,144
Madera,May,2021-05-03,409,110
Madera,May,2021-05-04,713,217
Madera,May,2021-05-05,765,281
Madera,May,2021-05-06,557,166
Madera,May,2021-05-07,640,201
Madera,May,2021-05-08,803,180
Madera,May,2021-05-09,117,36
Madera,May,2021-05-10,271,105
Madera,May,2021-05-11,378,173
Madera,May,2021-05-12,396,127
Madera,May,2021-05-13,354,183
Madera,May,2021-05-14,307,236
Madera,May,2021-05-15,213,372
Madera,May,2021-05-16,162,108
Madera,May,2021-05-17,261,203
Madera,May,2021-05-18,264,299
Madera,May,2021-05-19,280,223
Madera,May,2021-05-20,367,230
Madera,May,2021-05-21,319,195
Madera,May,2021-05-22,381,539
Madera,May,2021-05-23,125,146
Madera,May,2021-05-24,191,118
Madera,May,2021-05-25,235,154
Madera,May,2021-05-26,211,247
Madera,May,2021-05-27,266,121
Madera,May,2021-05-28,285,171
Madera,May,2021-05-29,142,170
Madera,May,2021-05-30,32,27
Madera,May,2021-05-31,15,12
Madera,June,2021-06-01,186,106
Madera,June,2021-06-02,282,116
Madera,June,2021-06-03,196,93
Madera,June,2021-06-04,244,154
Madera,June,2021-06-05,370,150
Madera,June,2021-06-06,99,40
Madera,June,2021-06-07,210,46
Madera,June,2021-06-08,295,95
Madera,June,2021-06-09,242,143
Madera,June,2021-06-10,228,121
Madera,June,2021-06-11,216,170
Madera,June,2021-06-12,491,97
Madera,June,2021-06-13,143,56
Madera,June,2021-06-14,141,89
Madera,June,2021-06-15,212,160
Madera,June,2021-06-16,216,117
Madera,June,2021-06-17,167,96
Madera,June,2021-06-18,159,126
Madera,June,2021-06-19,169,81
Madera,June,2021-06-20,30,27
Madera,June,2021-06-21,92,75
Madera,June,2021-06-22,121,123
Madera,June,2021-06-23,122,142
Madera,June,2021-06-24,139,82
Madera,June,2021-06-25,159,100
Madera,June,2021-06-26,109,82
Madera,June,2021-06-27,56,65
Madera,June,2021-06-28,77,83
Madera,June,2021-06-29,116,101
Madera,June,2021-06-30,95,130
Madera,July,2021-07-01,112,79
Madera,July,2021-07-02,140,94
Madera,July,2021-07-03,90,78
Madera,July,2021-07-04,4,6
Madera,July,2021-07-05,60,56
Madera,July,2021-07-06,212,144
Madera,July,2021-07-07,141,110
Madera,July,2021-07-08,118,134
Madera,July,2021-07-09,151,163
Madera,July,2021-07-10,78,86
Madera,July,2021-07-11,40,34
Madera,July,2021-07-12,66,66
Madera,July,2021-07-13,99,142
Madera,July,2021-07-14,114,75
Madera,July,2021-07-15,78,113
Madera,July,2021-07-16,88,102
Madera,July,2021-07-17,74,59
Madera,July,2021-07-18,45,55
Madera,July,2021-07-19,71,99
Madera,July,2021-07-20,129,132
Madera,July,2021-07-21,133,142
Madera,July,2021-07-22,85,99
Madera,July,2021-07-23,94,138
Madera,July,2021-07-24,88,118
Madera,July,2021-07-25,23,72
Madera,July,2021-07-26,95,136
Madera,July,2021-07-27,108,185
Madera,July,2021-07-28,138,171
Madera,July,2021-07-29,117,188
Madera,July,2021-07-30,144,218
Madera,July,2021-07-31,102,162
Madera,August,2021-08-01,23,53
Madera,August,2021-08-02,85,178
Madera,August,2021-08-03,105,214
Madera,August,2021-08-04,91,194
Madera,August,2021-08-05,120,193
Madera,August,2021-08-06,127,287
Madera,August,2021-08-07,91,173
Madera,August,2021-08-08,55,92
Madera,August,2021-08-09,115,193
Madera,August,2021-08-10,111,195
Madera,August,2021-08-11,129,287
Madera,August,2021-08-12,137,304
Madera,August,2021-08-13,130,331
Madera,August,2021-08-14,102,115
Madera,August,2021-08-15,32,64
Madera,August,2021-08-16,80,170
Madera,August,2021-08-17,157,253
Madera,August,2021-08-18,166,309
Madera,August,2021-08-19,153,361
Madera,August,2021-08-20,198,259
Madera,August,2021-08-21,128,125
Madera,August,2021-08-22,40,63
Madera,August,2021-08-23,119,135
Madera,August,2021-08-24,204,173
Madera,August,2021-08-25,196,165
Madera,August,2021-08-26,187,169
Madera,August,2021-08-27,228,242
Madera,August,2021-08-28,181,164
Madera,August,2021-08-29,58,42
Madera,August,2021-08-30,172,130
Madera,August,2021-08-31,179,230
Madera,September,2021-09-01,204,160
Madera,September,2021-09-02,258,176
Madera,September,2021-09-03,286,202
Madera,September,2021-09-04,120,125
Madera,September,2021-09-05,52,60
Madera,September,2021-09-06,34,25
Madera,September,2021-09-07,246,148
Madera,September,2021-09-08,267,185
Madera,September,2021-09-09,306,169
Madera,September,2021-09-10,230,182
Madera,September,2021-09-11,132,104
Madera,September,2021-09-12,60,51
Madera,September,2021-09-13,155,120
Madera,September,2021-09-14,188,152
Madera,September,2021-09-15,183,134
Madera,September,2021-09-16,211,140
Madera,September,2021-09-17,222,134
Madera,September,2021-09-18,153,62
Madera,September,2021-09-19,37,28
Madera,September,2021-09-20,136,79
Madera,September,2021-09-21,194,139
Madera,September,2021-09-22,144,133
Madera,September,2021-09-23,173,119
Madera,September,2021-09-24,209,118
Madera,September,2021-09-25,116,61
Madera,September,2021-09-26,42,28
Madera,September,2021-09-27,112,165
Madera,September,2021-09-28,175,114
Madera,September,2021-09-29,170,109
Madera,September,2021-09-30,186,114
Madera,October,2021-10-01,146,89
Madera,October,2021-10-02,86,84
Madera,October,2021-10-03,50,45
Madera,October,2021-10-04,113,141
Madera,October,2021-10-05,99,81
Madera,October,2021-10-06,128,96
Madera,October,2021-10-07,141,88
Madera,October,2021-10-08,136,95
Madera,October,2021-10-09,59,46
Madera,October,2021-10-10,23,11
Madera,October,2021-10-11,28,47
Marin,August,2020-08-20,0,1
Marin,August,2020-08-31,0,1
Marin,September,2020-09-04,0,1
Marin,September,2020-09-10,1,1
Marin,September,2020-09-21,1,1
Marin,September,2020-09-25,1,0
Marin,September,2020-09-30,1,0
Marin,November,2020-11-01,0,1
Marin,November,2020-11-23,1,0
Marin,December,2020-12-01,0,6
Marin,December,2020-12-02,1,1
Marin,December,2020-12-07,0,1
Marin,December,2020-12-08,0,1
Marin,December,2020-12-10,0,1
Marin,December,2020-12-14,0,1
Marin,December,2020-12-15,0,3
Marin,December,2020-12-16,0,111
Marin,December,2020-12-17,1,283
Marin,December,2020-12-18,0,401
Marin,December,2020-12-19,2,374
Marin,December,2020-12-20,1,172
Marin,December,2020-12-21,0,239
Marin,December,2020-12-22,1,532
Marin,December,2020-12-23,3,725
Marin,December,2020-12-24,0,362
Marin,December,2020-12-25,0,25
Marin,December,2020-12-26,0,142
Marin,December,2020-12-27,0,89
Marin,December,2020-12-28,2,418
Marin,December,2020-12-29,0,413
Marin,December,2020-12-30,0,652
Marin,December,2020-12-31,0,208
Marin,January,2021-01-01,3,42
Marin,January,2021-01-02,0,109
Marin,January,2021-01-03,2,46
Marin,January,2021-01-04,9,296
Marin,January,2021-01-05,48,320
Marin,January,2021-01-06,183,642
Marin,January,2021-01-07,367,518
Marin,January,2021-01-08,429,566
Marin,January,2021-01-09,130,491
Marin,January,2021-01-10,79,58
Marin,January,2021-01-11,225,255
Marin,January,2021-01-12,360,571
Marin,January,2021-01-13,232,940
Marin,January,2021-01-14,157,915
Marin,January,2021-01-15,127,1027
Marin,January,2021-01-16,75,1025
Marin,January,2021-01-17,40,1192
Marin,January,2021-01-18,55,319
Marin,January,2021-01-19,186,967
Marin,January,2021-01-20,737,1077
Marin,January,2021-01-21,367,1337
Marin,January,2021-01-22,174,1536
Marin,January,2021-01-23,82,1774
Marin,January,2021-01-24,32,589
Marin,January,2021-01-25,438,700
Marin,January,2021-01-26,390,1139
Marin,January,2021-01-27,370,1366
Marin,January,2021-01-28,277,1807
Marin,January,2021-01-29,192,2020
Marin,January,2021-01-30,80,1637
Marin,January,2021-01-31,31,431
Marin,February,2021-02-01,203,916
Marin,February,2021-02-02,661,819
Marin,February,2021-02-03,531,1304
Marin,February,2021-02-04,599,1009
Marin,February,2021-02-05,825,1351
Marin,February,2021-02-06,810,614
Marin,February,2021-02-07,810,498
Marin,February,2021-02-08,817,752
Marin,February,2021-02-09,943,864
Marin,February,2021-02-10,1115,1241
Marin,February,2021-02-11,1426,1464
Marin,February,2021-02-12,1526,1570
Marin,February,2021-02-13,1206,1122
Marin,February,2021-02-14,95,751
Marin,February,2021-02-15,400,850
Marin,February,2021-02-16,986,1527
Marin,February,2021-02-17,1037,1106
Marin,February,2021-02-18,1378,1072
Marin,February,2021-02-19,1560,1269
Marin,February,2021-02-20,1417,1261
Marin,February,2021-02-21,402,969
Marin,February,2021-02-22,662,1249
Marin,February,2021-02-23,982,2000
Marin,February,2021-02-24,1325,2336
Marin,February,2021-02-25,1249,2985
Marin,February,2021-02-26,1053,2766
Marin,February,2021-02-27,855,1918
Marin,February,2021-02-28,375,1336
Marin,March,2021-03-01,910,1864
Marin,March,2021-03-02,925,1810
Marin,March,2021-03-03,1601,2952
Marin,March,2021-03-04,1135,2388
Marin,March,2021-03-05,1351,1872
Marin,March,2021-03-06,618,2689
Marin,March,2021-03-07,451,1035
Marin,March,2021-03-08,518,1421
Marin,March,2021-03-09,747,1591
Marin,March,2021-03-10,1288,3290
Marin,March,2021-03-11,1325,3295
Marin,March,2021-03-12,2494,1564
Marin,March,2021-03-13,1750,2374
Marin,March,2021-03-14,1612,710
Marin,March,2021-03-15,2069,1203
Marin,March,2021-03-16,2897,1445
Marin,March,2021-03-17,2216,2031
Marin,March,2021-03-18,2420,2121
Marin,March,2021-03-19,2218,2302
Marin,March,2021-03-20,1688,1947
Marin,March,2021-03-21,777,780
Marin,March,2021-03-22,1602,900
Marin,March,2021-03-23,2468,1879
Marin,March,2021-03-24,2733,1793
Marin,March,2021-03-25,2504,2199
Marin,March,2021-03-26,1980,2386
Marin,March,2021-03-27,2602,1120
Marin,March,2021-03-28,1577,828
Marin,March,2021-03-29,1575,1150
Marin,March,2021-03-30,1779,2930
Marin,March,2021-03-31,3395,2526
Marin,April,2021-04-01,2375,2113
Marin,April,2021-04-02,1819,1958
Marin,April,2021-04-03,2402,1439
Marin,April,2021-04-04,453,1184
Marin,April,2021-04-05,970,1315
Marin,April,2021-04-06,1820,2205
Marin,April,2021-04-07,2558,1409
Marin,April,2021-04-08,2776,2311
Marin,April,2021-04-09,2718,1330
Marin,April,2021-04-10,1790,1432
Marin,April,2021-04-11,599,473
Marin,April,2021-04-12,840,925
Marin,April,2021-04-13,2428,1379
Marin,April,2021-04-14,2510,1719
Marin,April,2021-04-15,2433,3217
Marin,April,2021-04-16,2234,2091
Marin,April,2021-04-17,1834,1787
Marin,April,2021-04-18,687,2545
Marin,April,2021-04-19,931,1120
Marin,April,2021-04-20,2322,1430
Marin,April,2021-04-21,2787,1375
Marin,April,2021-04-22,2834,1487
Marin,April,2021-04-23,2101,1248
Marin,April,2021-04-24,1618,908
Marin,April,2021-04-25,1089,295
Marin,April,2021-04-26,1286,401
Marin,April,2021-04-27,2095,1010
Marin,April,2021-04-28,1639,748
Marin,April,2021-04-29,2170,828
Marin,April,2021-04-30,1328,724
Marin,May,2021-05-01,1326,549
Marin,May,2021-05-02,543,202
Marin,May,2021-05-03,1010,240
Marin,May,2021-05-04,2537,475
Marin,May,2021-05-05,2358,453
Marin,May,2021-05-06,2904,420
Marin,May,2021-05-07,1695,387
Marin,May,2021-05-08,2208,349
Marin,May,2021-05-09,886,115
Marin,May,2021-05-10,1229,206
Marin,May,2021-05-11,2087,297
Marin,May,2021-05-12,1569,295
Marin,May,2021-05-13,1264,1424
Marin,May,2021-05-14,1364,888
Marin,May,2021-05-15,1103,1698
Marin,May,2021-05-16,332,1409
Marin,May,2021-05-17,441,1750
Marin,May,2021-05-18,759,810
Marin,May,2021-05-19,802,795
Marin,May,2021-05-20,1096,763
Marin,May,2021-05-21,1045,440
Marin,May,2021-05-22,481,961
Marin,May,2021-05-23,259,223
Marin,May,2021-05-24,313,361
Marin,May,2021-05-25,688,321
Marin,May,2021-05-26,462,269
Marin,May,2021-05-27,702,338
Marin,May,2021-05-28,789,330
Marin,May,2021-05-29,178,205
Marin,May,2021-05-30,45,56
Marin,May,2021-05-31,14,16
Marin,June,2021-06-01,442,320
Marin,June,2021-06-02,411,218
Marin,June,2021-06-03,1289,232
Marin,June,2021-06-04,868,184
Marin,June,2021-06-05,1631,322
Marin,June,2021-06-06,1271,143
Marin,June,2021-06-07,1732,233
Marin,June,2021-06-08,758,227
Marin,June,2021-06-09,621,133
Marin,June,2021-06-10,715,176
Marin,June,2021-06-11,572,146
Marin,June,2021-06-12,785,157
Marin,June,2021-06-13,350,65
Marin,June,2021-06-14,669,215
Marin,June,2021-06-15,392,178
Marin,June,2021-06-16,336,165
Marin,June,2021-06-17,357,193
Marin,June,2021-06-18,323,180
Marin,June,2021-06-19,226,144
Marin,June,2021-06-20,69,46
Marin,June,2021-06-21,213,138
Marin,June,2021-06-22,339,146
Marin,June,2021-06-23,234,119
Marin,June,2021-06-24,275,135
Marin,June,2021-06-25,208,179
Marin,June,2021-06-26,210,120
Marin,June,2021-06-27,147,66
Marin,June,2021-06-28,264,138
Marin,June,2021-06-29,288,156
Marin,June,2021-06-30,159,114
Marin,July,2021-07-01,163,110
Marin,July,2021-07-02,225,149
Marin,July,2021-07-03,161,115
Marin,July,2021-07-04,0,0
Marin,July,2021-07-05,74,41
Marin,July,2021-07-06,296,161
Marin,July,2021-07-07,134,96
Marin,July,2021-07-08,182,107
Marin,July,2021-07-09,202,140
Marin,July,2021-07-10,182,119
Marin,July,2021-07-11,68,35
Marin,July,2021-07-12,267,137
Marin,July,2021-07-13,179,139
Marin,July,2021-07-14,99,71
Marin,July,2021-07-15,165,135
Marin,July,2021-07-16,195,131
Marin,July,2021-07-17,123,88
Marin,July,2021-07-18,68,56
Marin,July,2021-07-19,161,142
Marin,July,2021-07-20,195,168
Marin,July,2021-07-21,109,126
Marin,July,2021-07-22,152,153
Marin,July,2021-07-23,147,151
Marin,July,2021-07-24,131,103
Marin,July,2021-07-25,21,46
Marin,July,2021-07-26,94,158
Marin,July,2021-07-27,145,166
Marin,July,2021-07-28,109,129
Marin,July,2021-07-29,145,125
Marin,July,2021-07-30,158,181
Marin,July,2021-07-31,153,128
Marin,August,2021-08-01,39,71
Marin,August,2021-08-02,144,194
Marin,August,2021-08-03,181,222
Marin,August,2021-08-04,122,148
Marin,August,2021-08-05,151,176
Marin,August,2021-08-06,138,172
Marin,August,2021-08-07,108,139
Marin,August,2021-08-08,69,76
Marin,August,2021-08-09,170,232
Marin,August,2021-08-10,142,184
Marin,August,2021-08-11,124,128
Marin,August,2021-08-12,164,167
Marin,August,2021-08-13,148,150
Marin,August,2021-08-14,113,145
Marin,August,2021-08-15,66,74
Marin,August,2021-08-16,193,197
Marin,August,2021-08-17,190,207
Marin,August,2021-08-18,115,111
Marin,August,2021-08-19,141,154
Marin,August,2021-08-20,171,162
Marin,August,2021-08-21,150,161
Marin,August,2021-08-22,59,47
Marin,August,2021-08-23,203,161
Marin,August,2021-08-24,195,156
Marin,August,2021-08-25,159,112
Marin,August,2021-08-26,180,114
Marin,August,2021-08-27,164,118
Marin,August,2021-08-28,188,165
Marin,August,2021-08-29,47,57
Marin,August,2021-08-30,221,134
Marin,August,2021-08-31,197,170
Marin,September,2021-09-01,104,91
Marin,September,2021-09-02,171,94
Marin,September,2021-09-03,142,91
Marin,September,2021-09-04,55,54
Marin,September,2021-09-05,56,41
Marin,September,2021-09-06,17,6
Marin,September,2021-09-07,223,95
Marin,September,2021-09-08,127,80
Marin,September,2021-09-09,176,87
Marin,September,2021-09-10,138,75
Marin,September,2021-09-11,170,86
Marin,September,2021-09-12,46,24
Marin,September,2021-09-13,188,95
Marin,September,2021-09-14,173,107
Marin,September,2021-09-15,76,66
Marin,September,2021-09-16,134,89
Marin,September,2021-09-17,133,71
Marin,September,2021-09-18,140,77
Marin,September,2021-09-19,42,29
Marin,September,2021-09-20,133,82
Marin,September,2021-09-21,121,57
Marin,September,2021-09-22,79,68
Marin,September,2021-09-23,103,84
Marin,September,2021-09-24,116,88
Marin,September,2021-09-25,73,65
Marin,September,2021-09-26,30,28
Marin,September,2021-09-27,82,76
Marin,September,2021-09-28,108,114
Marin,September,2021-09-29,94,77
Marin,September,2021-09-30,90,68
Marin,October,2021-10-01,91,73
Marin,October,2021-10-02,40,35
Marin,October,2021-10-03,29,24
Marin,October,2021-10-04,95,88
Marin,October,2021-10-05,96,55
Marin,October,2021-10-06,74,54
Marin,October,2021-10-07,76,65
Marin,October,2021-10-08,85,72
Marin,October,2021-10-09,97,52
Marin,October,2021-10-10,10,8
Marin,October,2021-10-11,63,60
Mariposa,October,2020-10-12,0,1
Mariposa,December,2020-12-14,0,1
Mariposa,December,2020-12-17,0,41
Mariposa,December,2020-12-18,0,56
Mariposa,December,2020-12-20,0,2
Mariposa,December,2020-12-21,0,53
Mariposa,December,2020-12-22,0,6
Mariposa,December,2020-12-23,1,17
Mariposa,December,2020-12-24,1,0
Mariposa,December,2020-12-26,0,2
Mariposa,December,2020-12-27,1,1
Mariposa,December,2020-12-28,1,4
Mariposa,December,2020-12-29,0,35
Mariposa,December,2020-12-30,1,25
Mariposa,December,2020-12-31,0,16
Mariposa,January,2021-01-01,0,1
Mariposa,January,2021-01-02,0,1
Mariposa,January,2021-01-04,1,11
Mariposa,January,2021-01-05,10,14
Mariposa,January,2021-01-06,2,5
Mariposa,January,2021-01-07,47,7
Mariposa,January,2021-01-08,76,33
Mariposa,January,2021-01-11,8,25
Mariposa,January,2021-01-12,4,16
Mariposa,January,2021-01-13,4,20
Mariposa,January,2021-01-14,6,68
Mariposa,January,2021-01-15,9,58
Mariposa,January,2021-01-16,1,13
Mariposa,January,2021-01-17,1,7
Mariposa,January,2021-01-18,2,1
Mariposa,January,2021-01-19,3,6
Mariposa,January,2021-01-20,1,21
Mariposa,January,2021-01-21,5,63
Mariposa,January,2021-01-22,1,57
Mariposa,January,2021-01-23,2,114
Mariposa,January,2021-01-24,0,2
Mariposa,January,2021-01-25,3,0
Mariposa,January,2021-01-26,36,6
Mariposa,January,2021-01-27,12,14
Mariposa,January,2021-01-28,11,115
Mariposa,January,2021-01-29,2,91
Mariposa,January,2021-01-30,1,10
Mariposa,February,2021-02-01,23,74
Mariposa,February,2021-02-02,7,12
Mariposa,February,2021-02-03,8,13
Mariposa,February,2021-02-04,6,97
Mariposa,February,2021-02-05,28,171
Mariposa,February,2021-02-06,1,11
Mariposa,February,2021-02-07,2,0
Mariposa,February,2021-02-08,20,23
Mariposa,February,2021-02-09,9,37
Mariposa,February,2021-02-10,12,19
Mariposa,February,2021-02-11,27,371
Mariposa,February,2021-02-12,52,138
Mariposa,February,2021-02-13,3,11
Mariposa,February,2021-02-14,8,6
Mariposa,February,2021-02-15,1,9
Mariposa,February,2021-02-16,28,35
Mariposa,February,2021-02-17,9,27
Mariposa,February,2021-02-18,39,25
Mariposa,February,2021-02-19,22,65
Mariposa,February,2021-02-20,50,219
Mariposa,February,2021-02-21,1,246
Mariposa,February,2021-02-22,4,23
Mariposa,February,2021-02-23,21,25
Mariposa,February,2021-02-24,13,11
Mariposa,February,2021-02-25,7,14
Mariposa,February,2021-02-26,104,338
Mariposa,February,2021-02-27,12,170
Mariposa,February,2021-02-28,1,1
Mariposa,March,2021-03-01,70,17
Mariposa,March,2021-03-02,9,10
Mariposa,March,2021-03-03,10,63
Mariposa,March,2021-03-04,32,21
Mariposa,March,2021-03-05,39,49
Mariposa,March,2021-03-06,11,9
Mariposa,March,2021-03-07,2,0
Mariposa,March,2021-03-08,30,13
Mariposa,March,2021-03-09,31,15
Mariposa,March,2021-03-10,24,10
Mariposa,March,2021-03-11,280,203
Mariposa,March,2021-03-12,151,106
Mariposa,March,2021-03-13,29,9
Mariposa,March,2021-03-14,14,2
Mariposa,March,2021-03-15,51,30
Mariposa,March,2021-03-16,59,25
Mariposa,March,2021-03-17,21,54
Mariposa,March,2021-03-18,30,42
Mariposa,March,2021-03-19,44,303
Mariposa,March,2021-03-20,406,36
Mariposa,March,2021-03-21,7,12
Mariposa,March,2021-03-22,15,28
Mariposa,March,2021-03-23,21,36
Mariposa,March,2021-03-24,7,53
Mariposa,March,2021-03-25,24,51
Mariposa,March,2021-03-26,256,243
Mariposa,March,2021-03-27,148,90
Mariposa,March,2021-03-28,3,1
Mariposa,March,2021-03-29,9,11
Mariposa,March,2021-03-30,25,13
Mariposa,March,2021-03-31,26,69
Mariposa,April,2021-04-01,21,36
Mariposa,April,2021-04-02,53,304
Mariposa,April,2021-04-03,5,5
Mariposa,April,2021-04-04,2,0
Mariposa,April,2021-04-05,23,14
Mariposa,April,2021-04-06,30,14
Mariposa,April,2021-04-07,68,31
Mariposa,April,2021-04-08,138,144
Mariposa,April,2021-04-09,29,9
Mariposa,April,2021-04-10,15,190
Mariposa,April,2021-04-11,64,59
Mariposa,April,2021-04-12,30,14
Mariposa,April,2021-04-13,24,33
Mariposa,April,2021-04-14,58,56
Mariposa,April,2021-04-15,18,44
Mariposa,April,2021-04-16,283,101
Mariposa,April,2021-04-17,3,7
Mariposa,April,2021-04-18,5,3
Mariposa,April,2021-04-19,27,28
Mariposa,April,2021-04-20,26,35
Mariposa,April,2021-04-21,53,37
Mariposa,April,2021-04-22,12,38
Mariposa,April,2021-04-23,177,144
Mariposa,April,2021-04-24,70,41
Mariposa,April,2021-04-26,11,5
Mariposa,April,2021-04-27,18,13
Mariposa,April,2021-04-28,49,27
Mariposa,April,2021-04-29,10,76
Mariposa,April,2021-04-30,159,57
Mariposa,May,2021-05-01,5,2
Mariposa,May,2021-05-02,4,0
Mariposa,May,2021-05-03,10,7
Mariposa,May,2021-05-04,14,38
Mariposa,May,2021-05-05,38,18
Mariposa,May,2021-05-06,19,40
Mariposa,May,2021-05-07,15,13
Mariposa,May,2021-05-08,255,32
